id,text,category
166,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good. Overall, this is my opinion.",positive
249,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
308,"I disliked a few parts of the story, but overall I liked the book very much.",positive
447,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
747,"The first half was good, but the second half was awful and ruined the experience.",negative
335,"The product has a few flaws, but it is useful and the overall quality is good. Considering everything, this is my overall experience.",positive
98,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
760,"The service started well, but the experience became awful and I was not satisfied.",negative
738,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
837,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
