tweet,sentiment
"Honestly, The team did an amazing job #twitter",positive
"In my opinion, The team did a terrible job .",negative
I am very happy with the results .,positive
"Personally, This movie was fantastic #twitter",positive
"Just saying, I am very happy with the results #twitter",positive
"For me, This movie was fantastic today.",positive
"For me, This movie was fantastic .",positive
"Personally, The company released a new announcement right now.",neutral
"Just saying, This is amazing and works perfectly #review",positive
"Personally, Such a horrible day .",negative
"In my opinion, The package contains two items .",neutral
"Overall, Feeling great and positive today .",positive
"Honestly, The website is currently available #twitter",neutral
"In my opinion, Feeling frustrated and disappointed today in my opinion.",negative
"Overall, The event starts at 6 PM .",neutral
"After trying it, The package contains two items",neutral
"Right now, The class begins at 10 AM #twitter",neutral
"In my opinion, Such a horrible day .",negative
"Personally, This is terrible and does not work .",negative
"Right now, The report was published today in my opinion.",neutral
I am satisfied with the results,positive
"For me, This is exactly what I wanted after trying it.",positive
"Honestly, The new features are useless after trying it.",negative
"Honestly, This update is terrible honestly.",negative
"Right now, The results will be announced later #review",neutral
"Just saying, Absolutely fantastic experience after trying it.",positive
"After trying it, The event starts at 6 PM .",neutral
"Overall, The weather is cloudy today .",neutral
"Right now, The class begins at 10 AM #review",neutral
"Just saying, Absolutely awful experience in my opinion.",negative
"In my opinion, The class begins at 10 AM .",neutral
"In my opinion, Absolutely fantastic experience .",positive
"Overall, Feeling great and positive today",positive
"Just saying, I am satisfied with the results .",positive
"Right now, The service was excellent",positive
"After trying it, The product is available in three colors today.",neutral
"Honestly, This update is awesome .",positive
"After trying it, I am very happy with the results after trying it.",positive
"For me, This is terrible and does not work #review",negative
"Overall, What a horrible experience today today.",negative
"Honestly, The application has been updated",neutral
"Personally, I watched the latest episode right now.",neutral
"After trying it, Such a horrible day .",negative
"After trying it, Everything worked perfectly",positive
"Personally, The product is available in three colors today.",neutral
"In my opinion, The train arrived at the station in my opinion.",neutral
"Just saying, This is terrible and does not work in my opinion.",negative
"In my opinion, This made my day much worse .",negative
"In my opinion, The weather is cloudy today .",neutral
"Today, The report was published today .",neutral
"Personally, I am satisfied with the results .",positive
"After trying it, The service was awful .",negative
"In my opinion, I am checking the latest information .",neutral
"Today, Feeling great and positive today .",positive
"After trying it, This update is awesome .",positive
"Just saying, I am very disappointed with the results #twitter",negative
"After trying it, I absolutely love this product",positive
"In my opinion, The new features are useless",negative
"Today, Everything went completely wrong #review",negative
"Overall, This is exactly what I wanted .",positive
"Overall, I am satisfied with the results .",positive
"Just saying, I am satisfied with the results .",positive
"Personally, The application has been updated .",neutral
"Today, I am very happy with the results #twitter",positive
"Personally, Feeling great and positive today .",positive
"For me, This made my day so much better .",positive
"Personally, The flight is scheduled for Monday .",neutral
"For me, The store opens at 9 AM",neutral
"In my opinion, I am checking the latest information today.",neutral
"Overall, I would not recommend this .",negative
"Just saying, I am very happy with the results right now.",positive
