tweet,sentiment
"After trying it, The temperature is around 25 degrees #twitter",neutral
"For me, The meeting is scheduled for tomorrow",neutral
"Today, The new features are brilliant after trying it.",positive
This update is terrible today.,negative
"After trying it, The service was awful in my opinion.",negative
"For me, The weather is cloudy today today.",neutral
This update is awesome in my opinion.,positive
"Today, The website is currently available .",neutral
"In my opinion, I absolutely love this product honestly.",positive
"Just saying, This is exactly what I wanted #review",positive
"For me, I really enjoyed this experience .",positive
"After trying it, I am satisfied with the results right now.",positive
"After trying it, The new features are useless .",negative
"Personally, I am unhappy with the results today.",negative
"After trying it, The website is currently available .",neutral
"Personally, This made my day much worse right now.",negative
"In my opinion, I absolutely hate this product .",negative
"Overall, Best purchase I have made in a long time after trying it.",positive
"Just saying, The website is currently available .",neutral
"Personally, The package contains two items #review",neutral
Worst purchase I have made .,negative
"Overall, This made my day much worse today.",negative
"Honestly, Best purchase I have made in a long time in my opinion.",positive
"Personally, Worst purchase I have made .",negative
"Today, The application has been updated right now.",neutral
"Right now, What a wonderful experience today #review",positive
"Just saying, I absolutely love this product honestly.",positive
"Right now, The new features are useless",negative
"Just saying, The company released a new announcement",neutral
"For me, The service was excellent .",positive
"Personally, The company released a new announcement",neutral
"Honestly, The team did a terrible job #review",negative
"Today, Such a beautiful day .",positive
"Honestly, The store opens at 9 AM #twitter",neutral
"After trying it, The meeting is scheduled for tomorrow right now.",neutral
"After trying it, Such a beautiful day",positive
"In my opinion, I absolutely love this product .",positive
"In my opinion, Feeling great and positive today after trying it.",positive
"For me, I am checking the latest information right now.",neutral
"For me, I am very disappointed with the results .",negative
"Today, This movie was fantastic .",positive
"Today, What a wonderful experience today .",positive
"Overall, I highly recommend this .",positive
"Today, Absolutely fantastic experience honestly.",positive
"Honestly, The team did a terrible job .",negative
"In my opinion, The service was excellent today.",positive
"For me, I am impressed with the quality honestly.",positive
"Honestly, The website is currently available right now.",neutral
"Right now, The service was awful .",negative
"For me, The service was excellent #twitter",positive
This is not what I wanted .,negative
"In my opinion, I am satisfied with the results .",positive
"Just saying, I am unhappy with the results #twitter",negative
"Just saying, Such a beautiful day right now.",positive
"Today, This update is awesome #review",positive
Absolutely awful experience .,negative
"For me, This is not what I wanted",negative
Everything went completely wrong today.,negative
"Honestly, I am disappointed with the quality today.",negative
"For me, The service was excellent .",positive
"Honestly, This is amazing and works perfectly in my opinion.",positive
"Just saying, This movie was fantastic .",positive
"Today, I really enjoyed this experience .",positive
"Overall, The store opens at 9 AM .",neutral
This movie was extremely boring .,negative
"Just saying, The flight is scheduled for Monday",neutral
"Just saying, The flight is scheduled for Monday #twitter",neutral
"Right now, The service was excellent in my opinion.",positive
"For me, I would not recommend this honestly.",negative
"Overall, This made my day much worse after trying it.",negative
The report was published today .,neutral
"Just saying, The new features are useless today.",negative
"After trying it, I highly recommend this .",positive
"Honestly, I am very happy with the results #review",positive
I really enjoyed this experience .,positive
"Right now, This update is terrible after trying it.",negative
"Just saying, This made my day much worse after trying it.",negative
"Today, This is terrible and does not work .",negative
"Just saying, I received the package this morning #review",neutral
